         513935 function calls (501521 primitive calls) in 1.434 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
        1    0.000    0.000    0.000    0.000 six.py:498(Module_six_moves_urllib)
       23    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1014(is_package)
        1    0.000    0.000    0.000    0.000 _datasource.py:195(DataSource)
        3    0.000    0.000    0.000    0.000 _parser.py:1004(addliteral)
        1    0.000    0.000    0.000    0.000 client.py:1472(HTTPSConnection)
        1    0.000    0.000    0.000    0.000 sysconfig.py:248(is_python_build)
        1    0.000    0.000    0.000    0.000 _adapters.py:163(wrap_spec)
        1    0.000    0.000    0.000    0.000 ssl.py:394(_ASN1Object)
        1    0.000    0.000    0.000    0.000 extension.py:139(ExtensionIndex)
        1    0.000    0.000    0.000    0.000 _iotools.py:229(NameValidator)
        1    0.000    0.000    0.001    0.001 certs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:75(Day)
        1    0.000    0.000    0.000    0.000 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _version.py:13(NumpyVersion)
        1    0.000    0.000    0.000    0.000 numbers.py:292(Rational)
        1    0.000    0.000    0.000    0.000 parser.py:47(Position)
        1    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
        1    0.000    0.000    0.000    0.000 more.py:3991(callback_iter)
       20    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 response.py:300(MultiDecoder)
        1    0.000    0.000    0.000    0.000 tz.py:1470(__get_gettz)
       15    0.000    0.000    0.000    0.000 enum.py:1411(<lambda>)
        1    0.000    0.000    0.000    0.000 streams.py:418(StreamReader)
        1    0.000    0.000    0.000    0.000 records.py:279(recarray)
        1    0.000    0.000    0.000    0.000 base.py:2852(ExtensionArraySupportsAnyAll)
        5    0.000    0.000    0.000    0.000 __init__.py:443(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:907(<genexpr>)
        2    0.000    0.000    0.000    0.000 _itertools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 log.py:202(StreamedLog)
        1    0.000    0.000    0.000    0.000 more.py:3078(run_length)
        1    0.000    0.000    0.000    0.000 accessors.py:33(ArrowAccessor)
        1    0.000    0.000    0.000    0.000 accessor.py:43(SparseAccessor)
        1    0.000    0.000    0.000    0.000 __init__.py:616(Context)
       30    0.000    0.000    0.000    0.000 inspect.py:3062(return_annotation)
        1    0.000    0.000    0.000    0.000 {method 'replace' of 'code' objects}
        1    0.000    0.000    0.000    0.000 config_init.py:296(is_terminal)
        1    0.000    0.000    0.000    0.000 __init__.py:21(__deprecated_private_func)
        1    0.000    0.000    0.000    0.000 _dtype_ctypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base_events.py:208(_SendfileFallbackProtocol)
        7    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        1    0.000    0.000    0.000    0.000 tempfile.py:571(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 pytables.py:5483(Selection)
        1    0.000    0.000    0.000    0.000 core.py:3193(view)
        1    0.000    0.000    0.000    0.000 locks.py:438(_BarrierState)
        1    0.000    0.000    0.000    0.000 info.py:430(_DataFrameInfoPrinter)
        1    0.000    0.000    0.000    0.000 shared_docs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 request.py:422(OpenerDirector)
        1    0.000    0.000    0.000    0.000 subprocess.py:126(CalledProcessError)
        1    0.000    0.000    0.000    0.000 _meta.py:47(SimplePath)
        1    0.000    0.000    0.000    0.000 random.py:222(__init_subclass__)
        1    0.000    0.000    0.000    0.000 rolling.py:660(BaseWindowGroupby)
        1    0.000    0.000    0.000    0.000 extras.py:1789(__init__)
        1    0.000    0.000    0.000    0.000 _typing.py:262(BaseBuffer)
        3    0.000    0.000    0.000    0.000 message.py:331(set_payload)
        4    0.000    0.000    0.000    0.000 typing.py:406(_eval_type)
        1    0.000    0.000    0.000    0.000 consts.py:389(ActorPermissionLevel)
        2    0.000    0.000    0.000    0.000 core.py:6930(__init__)
        4    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        1    0.000    0.000    0.000    0.000 variables.py:48(Variable)
       10    0.000    0.000    0.000    0.000 accessor.py:222(__init__)
        1    0.000    0.000    0.000    0.000 tarfile.py:606(_FileInFile)
        1    0.000    0.000    0.000    0.000 info.py:352(SeriesInfo)
        3    0.000    0.000    0.000    0.000 feedparser.py:208(_pop_message)
        1    0.000    0.000    0.000    0.000 base.py:454(StorageExtensionDtype)
        1    0.000    0.000    0.000    0.000 log.py:28(LogClient)
        1    0.000    0.000    0.000    0.000 request.py:60(make_headers)
        1    0.000    0.000    0.000    0.000 apply.py:808(NDFrameApply)
        1    0.000    0.000    0.000    0.000 _functools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 streams.py:180(StreamReaderProtocol)
        1    0.000    0.000    0.000    0.000 parquet.py:149(BaseImpl)
        1    0.000    0.000    0.000    0.000 ssl.py:159(TLSVersion)
        1    0.000    0.000    0.000    0.000 _xlrd.py:22(XlrdReader)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:29(_DTypeDictBase)
        1    0.000    0.000    0.000    0.000 _internal.py:591(_Stream)
        3    0.000    0.000    0.000    0.000 __init__.py:764(legacy_normalize)
        1    0.000    0.000    0.000    0.000 engines.py:48(AbstractEngine)
        1    0.000    0.000    0.000    0.000 csv.py:137(DictWriter)
        4    0.000    0.000    0.000    0.000 __init__.py:1323(append)
        3    0.000    0.000    0.000    0.000 main.py:43(__init__)
        1    0.000    0.000    0.000    0.000 integer.py:279(UInt64Dtype)
        1    0.000    0.000    0.000    0.000 ewm.py:1017(OnlineExponentialMovingWindow)
        1    0.000    0.000    0.000    0.000 config.py:411(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 consts.py:49(ActorSourceType)
        1    0.000    0.000    0.000    0.000 core.py:1320(_replace_dtype_fields_recursive)
        1    0.000    0.000    0.000    0.000 parse.py:361(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 indexing.py:2545(_AtIndexer)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 response.py:374(BytesQueueBuffer)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:71(ColumnNullType)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 consts.py:69(ActorEventTypes)
        1    0.000    0.000    0.000    0.000 accessors.py:136(ArrowTemporalProperties)
        1    0.000    0.000    0.000    0.000 six.py:205(load_module)
        3    0.000    0.000    0.000    0.000 __init__.py:43(private_class)
        1    0.000    0.000    0.000    0.000 _adapters.py:12(__init__)
        1    0.000    0.000    0.000    0.000 ssl.py:227(_TLSMessageType)
        1    0.000    0.000    0.000    0.000 sslproto.py:31(AppProtocolState)
        1    0.000    0.000    0.002    0.002 _common.py:33(wrapper)
        1    0.000    0.000    0.000    0.000 log.py:115(LogClientAsync)
        1    0.000    0.000    0.000    0.000 base_parser.py:87(BadLineHandleMethod)
        1    0.000    0.000    0.000    0.000 info.py:777(_DataFrameTableBuilderVerbose)
        1    0.000    0.000    0.000    0.000 __init__.py:328(SubclassedSeries)
        6    0.000    0.000    0.000    0.000 __init__.py:1317(__init__)
        1    0.000    0.000    0.000    0.000 consts.py:354(StorageGeneralAccess)
        1    0.000    0.000    0.000    0.000 _policybase.py:18(_PolicyBase)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:180(XlsxWriter)
        1    0.000    0.000    0.000    0.000 typing.py:1767(_caller)
        1    0.000    0.000    0.000    0.000 common.py:993(_BufferedWriter)
        1    0.000    0.000    0.000    0.000 header.py:536(_Accumulator)
        1    0.000    0.000    0.000    0.000 webhook.py:62(WebhookClient)
        1    0.000    0.000    0.000    0.000 actor_collection.py:13(ActorCollectionClient)
        2    0.000    0.000    0.000    0.000 config.py:715(_warn_if_deprecated)
        3    0.000    0.000    0.000    0.000 __init__.py:509(PYFUNCTYPE)
        8    0.000    0.000    0.000    0.000 config.py:873(inner)
        1    0.000    0.000    0.000    0.000 actor_env_var.py:23(ActorEnvVarClient)
        1    0.000    0.000    0.000    0.000 string.py:188(Formatter)
        1    0.000    0.000    0.000    0.000 runners.py:14(_State)
        4    0.000    0.000    0.000    0.000 retry.py:253(<genexpr>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:563(_BaseAddress)
        1    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
        1    0.000    0.000    0.000    0.000 __init__.py:125(DeprecatedTuple)
       12    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1231(_resolve_name)
        1    0.000    0.000    0.000    0.000 client.py:61(_BaseApifyClient)
        5    0.000    0.000    0.000    0.000 six.py:186(_get_module)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_384}
        1    0.000    0.000    0.000    0.000 ipaddress.py:1487(IPv4Network)
        2    0.000    0.000    0.000    0.000 weakref.py:427(__setitem__)
        3    0.000    0.000    0.000    0.000 message.py:211(is_multipart)
        2    0.000    0.000    0.000    0.000 config.py:650(_select_options)
        1    0.000    0.000    0.000    0.000 __config__.py:14(DisplayModes)
        1    0.000    0.000    0.000    0.000 weakref.py:194(get)
        1    0.000    0.000    0.000    0.000 hmac.py:27(HMAC)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_512}
        9    0.000    0.000    0.000    0.000 {method 'isdisjoint' of 'set' objects}
        1    0.000    0.000    0.000    0.000 consts.py:263(ActorExitCodes)
        1    0.000    0.000    0.000    0.000 floating.py:173(Float32Dtype)
       13    0.000    0.000    0.000    0.000 _globals.py:59(__repr__)
        1    0.000    0.000    0.000    0.000 runners.py:20(Runner)
        1    0.000    0.000    0.000    0.000 __init__.py:503(StringTemplateStyle)
        1    0.000    0.000    0.000    0.000 charset.py:162(Charset)
        1    0.000    0.000    0.000    0.000 format.py:1859(EngFormatter)
        1    0.000    0.000    0.000    0.000 tz.py:874(tzrange)
        1    0.000    0.000    0.000    0.000 expr.py:763(PandasExprVisitor)
        1    0.000    0.000    0.000    0.000 resample.py:2068(DatetimeIndexResampler)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 base.py:84(PandasObject)
        1    0.000    0.000    0.000    0.000 more.py:317(peekable)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_256}
        1    0.000    0.000    0.000    0.000 consts.py:373(RunGeneralAccess)
        1    0.000    0.000    0.000    0.000 records.py:196(record)
        1    0.000    0.000    0.000    0.000 subprocess.py:118(Process)
       12    0.000    0.000    0.000    0.000 accessors.py:147(<lambda>)
        1    0.000    0.000    0.000    0.000 ssl.py:185(_TLSAlertType)
        1    0.000    0.000    0.000    0.000 ast.py:78(_convert_signed_num)
        1    0.000    0.000    0.000    0.000 merge.py:2313(_AsOfMerge)
        1    0.000    0.000    0.000    0.000 pytables.py:437(PyTablesExprVisitor)
        1    0.000    0.000    0.000    0.000 pytables.py:70(Term)
        1    0.000    0.000    0.000    0.000 _typing.py:314(ReadCsvBuffer)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:73(_QByteMap)
        1    0.000    0.000    0.000    0.000 resample.py:2191(PeriodIndexResampler)
        1    0.000    0.000    0.000    0.000 _factories.py:9(__init__)
        1    0.000    0.000    0.000    0.000 memmap.py:23(memmap)
        1    0.000    0.000    0.000    0.000 timeout.py:14(_TYPE_DEFAULT)
        1    0.000    0.000    0.000    0.000 __init__.py:1293(__init__)
        2    0.000    0.000    0.000    0.000 {method 'set' of '_contextvars.ContextVar' objects}
       11    0.000    0.000    0.000    0.000 accessors.py:140(<lambda>)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1103(_resolve_filename)
        1    0.000    0.000    0.000    0.000 queues.py:218(PriorityQueue)
        1    0.000    0.000    0.000    0.000 sessions.py:107(SessionRedirectMixin)
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:549(__init__)
        1    0.000    0.000    0.000    0.000 accessors.py:268(DatetimeProperties)
        1    0.000    0.000    0.000    0.000 __init__.py:22(InfinityType)
       12    0.000    0.000    0.000    0.000 message.py:638(get_default_type)
        1    0.000    0.000    0.000    0.000 core.py:1017(_MaskedBinaryOperation)
        1    0.000    0.000    0.000    0.000 selectors.py:290(SelectSelector)
        1    0.000    0.000    0.000    0.000 _parser.py:1012(addgroup)
        1    0.000    0.000    0.000    0.000 abc.py:28(__getattr__)
        1    0.000    0.000    0.000    0.000 unix_events.py:1349(ThreadedChildWatcher)
        1    0.000    0.000    0.000    0.000 socket.py:500(close)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6921(_extrema_operation)
        1    0.000    0.000    0.000    0.000 base_client.py:14(_BaseBaseClient)
        1    0.000    0.000    0.000    0.000 more.py:2917(seekable)
        3    0.000    0.000    0.000    0.000 parser.py:75(has_next)
        1    0.000    0.000    0.000    0.000 _adapters.py:46(SpecPath)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
        1    0.000    0.000    0.000    0.000 typing.py:731(_make_union)
        1    0.000    0.000    0.000    0.000 config.py:406(DictWrapper)
        1    0.000    0.000    0.000    0.000 exceptions.py:142(NewConnectionError)
        8    0.000    0.000    0.000    0.000 six.py:80(_add_doc)
        1    0.000    0.000    0.000    0.000 request.py:44(_TYPE_FAILEDTELL)
